
Id Ponto:;2300022896
Consulta em:;16/06/2021 19:11:05
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
980;03/04/2018;16:00;19,80;;N;
981;04/04/2018;17:00;19,80;;N;
982;05/04/2018;15:00;19,79;;N;
983;06/04/2018;11:00;19,81;;N;
984;07/04/2018;11:00;19,82;;N;
985;08/04/2018;16:00;19,82;;N;
986;09/04/2018;17:00;19,82;;N;
987;10/04/2018;16:00;19,82;;N;
988;11/04/2018;17:00;19,82;;N;
989;12/04/2018;06:00;19,82;;N;
990;13/04/2018;02:00;19,83;;N;
991;14/04/2018;18:00;19,83;;N;
992;15/04/2018;03:00;19,84;;N;
993;16/04/2018;07:00;19,83;;N;
994;17/04/2018;17:00;19,83;;N;
995;18/04/2018;11:00;19,84;;N;
996;19/04/2018;11:00;19,84;;N;
997;20/04/2018;03:00;19,84;;N;
998;21/04/2018;00:00;19,83;;N;
999;22/04/2018;12:00;19,81;;N;
1000;23/04/2018;11:00;19,82;;N;
1001;24/04/2018;11:00;19,83;;N;
1002;25/04/2018;18:00;19,83;;N;
1003;26/04/2018;15:00;19,83;;N;
1004;27/04/2018;05:00;19,83;;N;
1005;28/04/2018;21:00;19,83;;N;
1006;29/04/2018;18:00;19,84;;N;
1007;30/04/2018;00:00;19,85;;N;
1008;01/05/2018;06:00;19,85;;N;
1009;02/05/2018;11:00;19,85;;N;
1010;03/05/2018;11:00;19,85;;N;
1011;04/05/2018;12:00;19,85;;N;
1012;05/05/2018;11:00;19,85;;N;
1013;06/05/2018;11:00;19,86;;N;
1014;07/05/2018;11:00;19,86;;N;
1015;08/05/2018;11:00;19,86;;N;
1016;09/05/2018;20:00;19,86;;N;
1017;10/05/2018;17:00;19,87;;N;
1018;11/05/2018;17:00;19,87;;N;
1019;12/05/2018;15:00;19,87;;N;
1020;13/05/2018;06:00;19,87;;N;
1021;14/05/2018;04:00;19,88;;N;
1022;15/05/2018;08:00;19,88;;N;
1023;16/05/2018;20:00;19,88;;N;
1024;17/05/2018;10:00;19,88;;N;
1025;18/05/2018;09:00;19,89;;N;
1026;19/05/2018;11:00;19,89;;N;
1027;20/05/2018;11:00;19,89;;N;
1028;21/05/2018;11:00;19,89;;N;
1029;22/05/2018;11:00;19,90;;N;
1030;23/05/2018;17:00;19,91;;N;
1031;24/05/2018;04:00;19,93;;N;
1032;25/05/2018;05:00;19,92;;N;
1033;26/05/2018;13:00;19,91;;N;
1034;27/05/2018;00:00;19,92;;N;
1035;28/05/2018;10:00;19,93;;N;
1036;29/05/2018;06:00;19,94;;N;
1037;30/05/2018;22:00;19,93;;N;
1038;31/05/2018;03:00;19,93;;N;
1039;01/06/2018;17:00;19,92;;N;
1040;02/06/2018;11:00;19,93;;N;
1041;03/06/2018;11:00;19,94;;N;
1042;04/06/2018;11:00;19,95;;N;
1043;05/06/2018;00:00;19,95;;N;
1044;06/06/2018;11:00;19,94;;N;
1045;07/06/2018;10:00;19,96;;N;
1046;08/06/2018;19:00;19,96;;N;
1047;09/06/2018;03:00;19,97;;N;
1048;10/06/2018;06:00;19,96;;N;
1049;11/06/2018;00:00;19,96;;N;
1050;12/06/2018;07:00;19,96;;N;
1051;13/06/2018;02:00;19,97;;N;
1052;14/06/2018;02:00;19,98;;N;
1053;15/06/2018;08:00;19,98;;N;
1054;16/06/2018;00:00;19,99;;N;
1055;17/06/2018;11:00;19,99;;N;
1056;18/06/2018;01:00;20,00;;N;
1057;19/06/2018;00:00;19,99;;N;
1058;20/06/2018;05:00;19,99;;N;
1059;21/06/2018;04:00;19,99;;N;
1060;22/06/2018;17:00;19,99;;N;
1061;23/06/2018;19:00;19,99;;N;
1062;24/06/2018;05:00;20,00;;N;
1063;25/06/2018;13:00;20,00;;N;
1064;26/06/2018;13:00;20,00;;N;
1065;27/06/2018;14:00;20,01;;N;
1066;28/06/2018;13:00;20,02;;N;
1067;29/06/2018;08:00;20,02;;N;
1068;30/06/2018;06:00;20,02;;N;
1069;01/07/2018;08:00;20,02;;N;
1070;02/07/2018;05:00;20,03;;N;
1071;03/07/2018;09:00;20,04;;N;
1072;04/07/2018;22:00;20,04;;N;
1073;05/07/2018;20:00;20,05;;N;
1074;06/07/2018;03:00;20,06;;N;
1075;07/07/2018;16:00;20,07;;N;
1076;08/07/2018;12:00;20,07;;N;
1077;09/07/2018;06:00;20,07;;N;
1078;10/07/2018;06:00;20,08;;N;
1079;11/07/2018;19:00;20,08;;N;
1080;12/07/2018;00:00;20,09;;N;
1081;13/07/2018;14:00;20,09;;N;
1082;14/07/2018;14:00;20,09;;N;
1083;15/07/2018;14:00;20,09;;N;
1084;16/07/2018;04:00;20,10;;N;
1085;17/07/2018;03:00;20,11;;N;
1086;18/07/2018;00:00;20,11;;N;
1087;19/07/2018;02:00;20,10;;N;
1088;20/07/2018;03:00;20,10;;N;
1089;21/07/2018;12:00;20,10;;N;
1090;22/07/2018;17:00;20,11;;N;
1091;23/07/2018;00:00;20,13;;N;
1092;24/07/2018;13:00;20,13;;N;
1093;25/07/2018;06:00;20,14;;N;
1094;26/07/2018;06:00;20,14;;N;
1095;27/07/2018;21:00;20,14;;N;
1096;28/07/2018;21:00;20,13;;N;
1097;29/07/2018;21:00;20,13;;N;
1098;30/07/2018;08:00;20,13;;N;
1099;31/07/2018;15:00;20,13;;N;
1100;01/08/2018;06:00;20,14;;N;
1101;02/08/2018;23:00;20,14;;N;
1102;03/08/2018;01:00;20,15;;N;
1103;04/08/2018;02:00;20,15;;N;
1104;05/08/2018;05:00;20,15;;N;
1105;06/08/2018;06:00;20,17;;N;
1106;07/08/2018;13:00;20,17;;N;
1107;08/08/2018;13:00;20,18;;N;
1108;09/08/2018;00:00;20,19;;N;
1109;10/08/2018;06:00;20,18;;N;
1110;11/08/2018;00:00;20,18;;N;
1111;12/08/2018;22:00;20,17;;N;
1112;13/08/2018;22:00;20,16;;N;
1113;14/08/2018;05:00;20,17;;N;
1114;15/08/2018;17:00;20,18;;N;
1115;16/08/2018;05:00;20,19;;N;
1116;17/08/2018;03:00;20,19;;N;
1117;18/08/2018;01:00;20,19;;N;
1118;19/08/2018;19:00;20,18;;N;
1119;20/08/2018;04:00;20,19;;N;
1120;21/08/2018;05:00;20,18;;N;
1121;22/08/2018;02:00;20,18;;N;
1122;23/08/2018;05:00;20,17;;N;
1123;24/08/2018;06:00;20,17;;N;
1124;25/08/2018;06:00;20,18;;N;
1125;26/08/2018;06:00;20,17;;N;
1126;27/08/2018;02:00;20,17;;N;
1127;28/08/2018;15:00;20,17;;N;
1128;29/08/2018;06:00;20,18;;N;
1129;30/08/2018;15:00;20,17;;N;
1130;31/08/2018;06:00;20,16;;N;
1131;01/09/2018;07:00;20,16;;N;
1132;02/09/2018;13:00;20,16;;N;
1133;03/09/2018;12:00;20,16;;N;
1134;04/09/2018;05:00;20,15;;N;
1135;05/09/2018;06:00;20,15;;N;
1136;06/09/2018;13:00;20,16;;N;
1137;07/09/2018;06:00;20,17;;N;
1138;08/09/2018;20:00;20,17;;N;
1139;09/09/2018;21:00;20,17;;N;
1140;10/09/2018;04:00;20,17;;N;
1141;11/09/2018;22:00;20,16;;N;
1142;12/09/2018;03:00;20,17;;N;
1143;13/09/2018;03:00;20,17;;N;
1144;14/09/2018;01:00;20,17;;N;
1145;15/09/2018;01:00;20,16;;N;
1146;16/09/2018;23:00;20,15;;N;
1147;17/09/2018;21:00;20,15;;N;
1148;18/09/2018;03:00;20,16;;N;
1149;19/09/2018;18:00;20,16;;N;
1150;20/09/2018;21:00;20,16;;N;
1151;21/09/2018;01:00;20,16;;N;
1152;22/09/2018;05:00;20,15;;N;
1153;23/09/2018;01:00;20,15;;N;
1154;24/09/2018;01:00;20,16;;N;
1155;25/09/2018;14:00;20,15;;N;
1156;26/09/2018;00:00;20,15;;N;
1157;27/09/2018;05:00;20,15;;N;
1158;28/09/2018;07:00;20,15;;N;
1159;29/09/2018;15:00;20,15;;N;
1160;30/09/2018;14:00;20,14;;N;
1161;01/10/2018;05:00;20,14;;N;
1162;02/10/2018;21:00;20,14;;N;
1163;03/10/2018;19:00;20,14;;N;
1164;04/10/2018;19:00;20,14;;N;
1165;05/10/2018;21:00;20,13;;N;
1166;06/10/2018;13:00;20,13;;N;
1167;07/10/2018;05:00;20,14;;N;
1168;08/10/2018;14:00;20,14;;N;
1169;09/10/2018;06:00;20,14;;N;
1170;10/10/2018;05:00;20,13;;N;
1171;11/10/2018;04:00;20,13;;N;
1172;12/10/2018;15:00;20,13;;N;
1173;13/10/2018;01:00;20,14;;N;
1174;14/10/2018;01:00;20,13;;N;
1175;15/10/2018;01:00;20,12;;N;
1176;16/10/2018;08:00;20,12;;N;
1177;17/10/2018;13:00;20,12;;N;
1178;18/10/2018;00:00;20,12;;N;
1179;19/10/2018;19:00;20,10;;N;
1180;20/10/2018;01:00;20,10;;N;
1181;21/10/2018;06:00;20,10;;N;
1182;22/10/2018;00:00;20,12;;N;
1183;23/10/2018;06:00;20,12;;N;
1184;24/10/2018;20:00;20,12;;N;
1185;25/10/2018;06:00;20,11;;N;
1186;26/10/2018;21:00;20,10;;N;
1187;27/10/2018;00:00;20,11;;N;
1188;28/10/2018;03:00;20,11;;N;
1189;29/10/2018;23:00;20,11;;N;
1190;30/10/2018;05:00;20,12;;N;
1191;31/10/2018;01:00;20,11;;N;
1192;01/11/2018;18:00;20,11;;N;
1193;02/11/2018;13:00;20,10;;N;
1194;03/11/2018;04:00;20,10;;N;
1195;04/11/2018;22:00;20,09;;N;
1196;05/11/2018;05:00;20,09;;N;
1197;06/11/2018;01:00;20,10;;N;
1198;07/11/2018;20:00;20,10;;N;
1199;08/11/2018;00:00;20,11;;N;
1200;09/11/2018;01:00;20,12;;N;
1201;10/11/2018;01:00;20,10;;N;
1202;11/11/2018;14:00;20,09;;N;
1203;12/11/2018;22:00;20,10;;N;
1204;13/11/2018;01:00;20,11;;N;
1205;14/11/2018;02:00;20,10;;N;
1206;15/11/2018;20:00;20,09;;N;
1207;16/11/2018;20:00;20,10;;N;
1208;17/11/2018;01:00;20,11;;N;
1209;18/11/2018;19:00;20,10;;N;
1210;19/11/2018;04:00;20,10;;N;
1211;20/11/2018;13:00;20,09;;N;
1212;21/11/2018;02:00;20,09;;N;
1213;22/11/2018;21:00;20,07;;N;
1214;23/11/2018;21:00;20,07;;N;
1215;24/11/2018;05:00;20,08;;N;
1216;25/11/2018;02:00;20,07;;N;
1217;26/11/2018;02:00;20,07;;N;
1218;27/11/2018;14:00;20,07;;N;
1219;28/11/2018;02:00;20,07;;N;
1220;29/11/2018;03:00;20,07;;N;
1221;30/11/2018;18:00;20,07;;N;
1222;01/12/2018;20:00;20,07;;N;
1223;02/12/2018;20:00;20,07;;N;
1224;03/12/2018;05:00;20,07;;N;
1225;04/12/2018;13:00;20,07;;N;
1226;05/12/2018;00:00;20,09;;N;
1227;06/12/2018;14:00;20,10;;N;
1228;07/12/2018;02:00;20,11;;N;
1229;08/12/2018;21:00;20,09;;N;
1230;09/12/2018;15:00;20,10;;N;
1231;10/12/2018;22:00;20,11;;N;
1232;11/12/2018;07:00;20,11;;N;
1233;12/12/2018;15:00;20,10;;N;
1234;13/12/2018;19:00;20,09;;N;
1235;14/12/2018;18:00;20,09;;N;
1236;15/12/2018;20:00;20,10;;N;
1237;16/12/2018;12:00;20,11;;N;
1238;17/12/2018;13:00;20,10;;N;
1239;18/12/2018;18:00;20,10;;N;
1240;19/12/2018;05:00;20,09;;N;
1241;20/12/2018;00:00;20,09;;N;
1242;21/12/2018;14:00;20,08;;N;
1243;22/12/2018;21:00;20,08;;N;
1244;23/12/2018;07:00;20,09;;N;
1245;24/12/2018;21:00;20,09;;N;
1246;25/12/2018;08:00;20,09;;N;
1247;26/12/2018;15:00;20,09;;N;
1248;27/12/2018;04:00;20,09;;N;
1249;28/12/2018;18:00;20,09;;N;
1250;29/12/2018;13:00;20,09;;N;
1251;30/12/2018;20:00;20,09;;N;
1252;31/12/2018;04:00;20,10;;N;
1253;01/01/2019;13:00;20,11;;N;
1254;02/01/2019;19:00;20,11;;N;
1255;03/01/2019;20:00;20,11;;N;
1256;04/01/2019;00:00;20,12;;N;
1257;05/01/2019;15:00;20,11;;N;
1258;06/01/2019;14:00;20,11;;N;
1259;07/01/2019;03:00;20,11;;N;
1260;08/01/2019;22:00;20,11;;N;
1261;09/01/2019;07:00;20,11;;N;
1262;10/01/2019;03:00;20,11;;N;
1263;11/01/2019;19:00;20,11;;N;
1264;12/01/2019;02:00;20,12;;N;
1265;13/01/2019;02:00;20,12;;N;
1266;14/01/2019;06:00;20,12;;N;
1267;15/01/2019;19:00;20,12;;N;
1268;16/01/2019;12:00;20,13;;N;
1269;17/01/2019;13:00;20,12;;N;
1270;18/01/2019;05:00;20,12;;N;
1271;19/01/2019;06:00;20,12;;N;
1272;20/01/2019;00:00;20,13;;N;
1273;21/01/2019;03:00;20,13;;N;
1274;22/01/2019;02:00;20,13;;N;
1275;23/01/2019;23:00;20,12;;N;
1276;24/01/2019;22:00;20,12;;N;
1277;25/01/2019;07:00;20,12;;N;
1278;26/01/2019;03:00;20,13;;N;
1279;27/01/2019;20:00;20,12;;N;
1280;28/01/2019;19:00;20,12;;N;
1281;29/01/2019;23:00;20,12;;N;
1282;30/01/2019;13:00;20,12;;N;
1283;31/01/2019;01:00;20,12;;N;
1284;01/02/2019;06:00;20,12;;N;
1285;02/02/2019;14:00;20,12;;N;
1286;03/02/2019;07:00;20,12;;N;
1287;04/02/2019;21:00;20,12;;N;
1288;05/02/2019;03:00;20,13;;N;
1289;06/02/2019;02:00;20,13;;N;
1290;07/02/2019;08:00;20,12;;N;
1291;08/02/2019;08:00;20,12;;N;
1292;09/02/2019;04:00;20,13;;N;
1293;10/02/2019;15:00;20,13;;N;
1294;11/02/2019;15:00;20,14;;N;
1295;12/02/2019;13:00;20,14;;N;
1296;13/02/2019;13:00;20,14;;N;
1297;14/02/2019;04:00;20,15;;N;
1298;15/02/2019;03:00;20,15;;N;
1299;16/02/2019;13:00;20,14;;N;
1300;17/02/2019;19:00;20,14;;N;
1301;18/02/2019;01:00;20,15;;N;
1302;19/02/2019;14:00;20,14;;N;
1303;20/02/2019;22:00;20,13;;N;
1304;21/02/2019;02:00;20,14;;N;
1305;22/02/2019;02:00;20,15;;N;
1306;23/02/2019;08:00;20,15;;N;
1307;24/02/2019;02:00;20,15;;N;
1308;25/02/2019;18:00;20,14;;N;
1309;26/02/2019;03:00;20,15;;N;
1310;27/02/2019;06:00;20,15;;N;
1311;28/02/2019;19:00;20,15;;N;
1312;01/03/2019;14:00;20,16;;N;
1313;02/03/2019;20:00;20,16;;N;
1314;03/03/2019;02:00;20,16;;N;
1315;04/03/2019;06:00;20,16;;N;
1316;05/03/2019;01:00;20,16;;N;
1317;06/03/2019;01:00;20,16;;N;
1318;07/03/2019;08:00;20,16;;N;
1319;08/03/2019;07:00;20,16;;N;
1320;09/03/2019;14:00;20,15;;N;
1321;10/03/2019;08:00;20,15;;N;
1322;11/03/2019;05:00;20,15;;N;
1323;12/03/2019;13:00;20,15;;N;
1324;13/03/2019;06:00;20,16;;N;
1325;14/03/2019;18:00;20,15;;N;
1326;15/03/2019;18:00;20,15;;N;
1327;16/03/2019;13:00;20,15;;N;
1328;17/03/2019;05:00;20,16;;N;
1329;18/03/2019;05:00;20,16;;N;
1330;19/03/2019;20:00;20,15;;N;
1331;20/03/2019;14:00;20,15;;N;
1332;21/03/2019;02:00;20,16;;N;
1333;22/03/2019;02:00;20,17;;N;
1334;23/03/2019;08:00;20,17;;N;
1335;24/03/2019;21:00;20,15;;N;
1336;25/03/2019;04:00;20,16;;N;
1337;26/03/2019;05:00;20,16;;N;
1338;27/03/2019;07:00;20,16;;N;
1339;28/03/2019;17:00;20,16;;N;
1340;29/03/2019;03:00;20,17;;N;
1341;30/03/2019;13:00;20,16;;N;
1342;31/03/2019;14:00;20,15;;N;
1343;01/04/2019;06:00;20,16;;N;
1344;02/04/2019;07:00;20,16;;N;
1345;03/04/2019;07:00;20,16;;N;
1346;04/04/2019;08:00;20,15;;N;
1347;05/04/2019;08:00;20,16;;N;
1348;06/04/2019;20:00;20,16;;N;
1349;07/04/2019;08:00;20,17;;N;
1350;08/04/2019;22:00;20,16;;N;
1351;09/04/2019;07:00;20,16;;N;
1352;10/04/2019;00:00;20,16;;N;
1353;11/04/2019;15:00;20,16;;N;
1354;12/04/2019;01:00;20,17;;N;
1355;13/04/2019;14:00;20,16;;N;
1356;14/04/2019;06:00;20,16;;N;
1357;15/04/2019;00:00;20,17;;N;
1358;16/04/2019;01:00;20,17;;N;
1359;17/04/2019;20:00;20,16;;N;
1360;18/04/2019;03:00;20,17;;N;
1361;19/04/2019;15:00;20,17;;N;
1362;20/04/2019;00:00;20,18;;N;
1363;21/04/2019;08:00;20,18;;N;
1364;22/04/2019;04:00;20,18;;N;
1365;23/04/2019;11:00;20,18;;N;
1366;24/04/2019;11:00;20,18;;N;
1367;25/04/2019;07:00;20,19;;N;
1368;26/04/2019;01:00;20,19;;N;
1369;27/04/2019;19:00;20,18;;N;
1370;28/04/2019;06:00;20,18;;N;
1371;29/04/2019;01:00;20,18;;N;
1372;30/04/2019;13:00;20,18;;N;
1373;01/05/2019;01:00;20,19;;N;
1374;02/05/2019;00:00;20,19;;N;
1375;03/05/2019;13:00;20,19;;N;
1376;04/05/2019;07:00;20,19;;N;
1377;05/05/2019;07:00;20,19;;N;
1378;06/05/2019;00:00;20,20;;N;
1379;07/05/2019;21:00;20,19;;N;
1380;08/05/2019;09:00;20,20;;N;
1381;09/05/2019;21:00;20,19;;N;
1382;10/05/2019;03:00;20,19;;N;
1383;11/05/2019;12:00;20,19;;N;
1384;12/05/2019;13:00;20,20;;N;
1385;13/05/2019;18:00;20,20;;N;
1386;14/05/2019;19:00;20,20;;N;
1387;15/05/2019;12:00;20,19;;N;
1388;16/05/2019;19:00;20,19;;N;
1389;17/05/2019;20:00;20,19;;N;
1390;18/05/2019;02:00;20,20;;N;
1391;19/05/2019;08:00;20,20;;N;
1392;20/05/2019;14:00;20,20;;N;
1393;21/05/2019;14:00;20,20;;N;
1394;22/05/2019;03:00;20,21;;N;
1395;23/05/2019;05:00;20,21;;N;
1396;24/05/2019;15:00;20,21;;N;
1397;25/05/2019;14:00;20,21;;N;
1398;26/05/2019;13:00;20,21;;N;
1399;27/05/2019;05:00;20,22;;N;
1400;28/05/2019;05:00;20,22;;N;
1401;29/05/2019;13:00;20,22;;N;
1402;30/05/2019;06:00;20,22;;N;
1403;31/05/2019;01:00;20,22;;N;
1404;01/06/2019;00:00;20,22;;N;
1405;02/06/2019;13:00;20,22;;N;
1406;03/06/2019;00:00;20,24;;N;
1407;04/06/2019;15:00;20,24;;N;
1408;05/06/2019;09:00;20,24;;N;
1409;06/06/2019;09:00;20,24;;N;
1410;07/06/2019;12:00;20,24;;N;
1411;08/06/2019;03:00;20,25;;N;
1412;09/06/2019;06:00;20,25;;N;
1413;10/06/2019;14:00;20,25;;N;
1414;11/06/2019;05:00;20,25;;N;
1415;12/06/2019;13:00;20,25;;N;
1416;13/06/2019;00:00;20,26;;N;
1417;14/06/2019;00:00;20,27;;N;
1418;15/06/2019;19:00;20,26;;N;
1419;16/06/2019;08:00;20,27;;N;
1420;17/06/2019;21:00;20,26;;N;
1421;18/06/2019;20:00;20,25;;N;
1422;19/06/2019;15:00;20,26;;N;
1423;20/06/2019;10:00;20,26;;N;
1424;21/06/2019;09:00;20,27;;N;
1425;22/06/2019;01:00;20,28;;N;
1426;23/06/2019;00:00;20,27;;N;
1427;24/06/2019;13:00;20,25;;N;
1428;25/06/2019;05:00;20,25;;N;
1429;26/06/2019;13:00;20,26;;N;
1430;27/06/2019;06:00;20,27;;N;
1431;28/06/2019;02:00;20,27;;N;
1432;29/06/2019;19:00;20,26;;N;
1433;30/06/2019;19:00;20,26;;N;
